step,agent_id,x,y,elevation
8,59,62.3571,24.3136,1348
8,60,63.7189,24.9078,1363
8,61,63.9268,35.9981,1523
8,62,63.4277,36.4412,1572
8,63,63.5348,35.4325,1523
8,64,65.3511,46.5768,1487
8,65,63.6825,46.9973,1380
8,66,63.607,57.2311,1156
8,67,64.6719,56.7596,1270
8,68,61.5382,68.5435,708
8,69,63.3884,67.5555,583
8,70,64.2774,78.7612,997
8,71,64.0683,79.5505,951
8,72,62.4888,110.175,1508
8,73,63.834,109.877,1475
8,74,64.187,120.589,1747
8,75,62.1574,121.199,1900
8,76,65.4606,4.77168,148
8,77,66.2719,5.68782,153
8,78,65.2229,15.7602,740
8,79,64.6327,16.6618,752
8,80,65.5979,26.6029,1630
8,81,64.1985,27.5168,1686
8,82,65.6478,37.1031,1379
8,83,66.883,37.5674,1350
8,84,62.6711,38.1419,1706
8,85,65.8034,48.286,1691
8,86,65.8069,47.7429,1581
8,87,63.0585,59.4386,777
8,88,63.768,58.9218,1008
8,89,63.6605,69.6577,747
8,90,66.0771,70.1972,689
8,91,65.4729,80.8272,956
8,92,63.8312,90.8271,1551
8,93,64.3831,91.2549,1699
8,94,64.8447,102.707,1293
8,95,63.457,113.333,1457
8,96,64.7804,112.957,1670
8,97,64.0544,122.694,1982
8,98,63.8483,7.90275,145
8,99,63.7841,8.56927,141
9,0,65.3101,115.289,1513
9,1,65.083,11.7701,323
9,2,66.1632,10.5727,336
9,3,65.5715,21.825,1199
9,4,65.5795,32.4856,2013
9,5,64.6693,32.6607,2030
9,6,65.2515,43.761,1336
9,7,65.8067,89.7203,1589
9,8,64.2549,89.6347,1608
9,9,65.2165,100.593,1404
9,10,63.6381,111.297,1599
9,11,63.7257,110.21,1535
9,12,64.1294,121.942,1859
9,13,65.8823,120.449,1755
9,14,66.0396,6.54529,155
9,15,64.2358,6.75269,149
9,16,65.5326,18.1124,1026
9,17,65.3347,16.6657,718
9,18,63.4312,28.2831,1768
9,19,63.9286,27.9308,1664
9,20,63.9426,38.8729,1614
9,21,64.9416,38.8285,1530
9,22,64.1151,49.1572,1757
9,23,63.4963,49.3851,1708
9,24,63.6532,59.1608,777
9,25,64.2121,59.7942,913
9,26,63.9123,70.5599,784
9,27,65.9852,71.2519,763
9,28,63.1899,81.3829,1026
9,29,67.5237,81.4461,957
9,30,63.3433,91.2733,1593
9,31,63.7092,90.93,1551
9,32,66.5675,101.291,1313
9,33,65.7502,103.51,1349
9,34,65.989,113.063,1394
9,35,63.9152,113.06,1457
9,36,64.2277,124.9,1941
9,37,65.4956,124.479,1932
9,38,65.4985,43.8655,1336
9,39,65.9541,44.2817,1350
9,40,64.893,55.6508,1415
9,41,66.9092,54.7446,1522
9,42,64.5378,65.0965,330
9,43,64.0511,65.8785,330
9,44,64.8812,64.3875,358
9,45,62.2427,75.6254,1152
9,46,67.6682,75.5613,957
9,47,61.7629,86.8428,1172
9,48,64.4325,87.5342,1522
9,49,63.3574,97.6302,1752
9,50,65.3599,97.4685,1670
9,51,64.8001,108.391,1401
9,52,64.7024,108.491,1401
9,53,66.461,120.166,1683
9,54,65.8395,118.864,1747
9,55,65.4057,3.74432,201
9,56,65.1733,4.70527,148
9,57,63.5825,14.2536,473
9,58,63.7564,14.9087,473
9,59,63.2199,24.1763,1363
9,60,64.6431,24.879,1411
9,61,64.9162,36.0282,1488
9,62,64.4121,36.4387,1488
9,63,64.4295,35.3197,1493
9,64,66.4955,46.5788,1557
9,65,64.5822,47.0573,1533
9,66,64.5187,57.1156,1070
9,67,65.7841,56.6645,1257
9,68,62.2727,68.6063,723
9,69,64.3272,67.5403,551
9,70,65.4811,78.7943,995
9,71,65.1566,79.6736,956
9,72,63.2107,110.211,1535
9,73,64.7282,109.831,1507
9,74,65.1671,120.597,1755
9,75,62.8014,121.234,1900
9,76,66.6957,4.65675,145
9,77,67.5156,5.74303,152
9,78,66.417,15.7734,803
9,79,65.6254,16.6927,718
9,80,66.8049,26.5752,1683
9,81,65.0972,27.6311,1724
9,82,66.7257,37.0363,1350
9,83,68.139,37.5617,1538
9,84,63.4024,38.2405,1614
9,85,66.8639,48.3583,1742
9,86,67.0383,47.6682,1686
9,87,63.7692,59.514,777
9,88,64.593,58.8843,963
9,89,64.5448,69.6796,707
9,90,67.287,70.2306,678
9,91,66.54,80.9489,956
9,92,64.6973,90.7426,1657
9,93,65.4273,91.302,1738
9,94,65.9867,102.834,1239
9,95,64.1828,113.418,1405
9,96,65.9365,113.015,1394
9,97,64.9562,122.667,1982
9,98,64.7769,7.87827,145
9,99,64.5026,8.55181,142
10,0,66.3387,115.224,1590
10,1,65.995,11.7874,323
10,2,67.3864,10.5126,414
10,3,66.7898,21.7348,1310
10,4,66.5498,32.4091,1909
10,5,65.686,32.5966,2013
10,6,66.215,43.8315,1403
10,7,66.9606,89.747,1517
10,8,65.042,89.6891,1589
10,9,66.532,100.595,1301
10,10,64.4046,111.34,1639
10,11,64.6502,110.072,1585
10,12,65.0448,121.913,1879
10,13,67.0994,120.303,1596
10,14,67.1764,6.55093,152
10,15,65.1552,6.83813,144
10,16,66.4762,18.2796,1004
10,17,66.3888,16.6816,842
10,18,64.3213,28.3799,1798
10,19,64.8929,27.9654,1686
10,20,64.7487,38.9769,1530
10,21,65.8719,38.829,1386
10,22,65.0342,49.0895,1802
10,23,64.1712,49.4122,1757
10,24,64.5172,59.0862,913
10,25,65.2109,59.6823,1085
10,26,64.6493,70.579,749
10,27,66.9649,71.4214,728
10,28,63.911,81.4051,1026
10,29,68.8601,81.4783,965
10,30,63.9984,91.1311,1593
10,31,64.5185,90.7794,1657
10,32,67.7151,101.036,1352
10,33,66.8688,103.707,1340
10,34,67.1937,112.905,1401
10,35,64.7275,113.005,1405
10,36,65.1229,125.013,2053
10,37,66.6609,124.407,1909
10,38,66.7686,43.8981,1403
10,39,66.9902,44.3533,1428
10,40,65.9167,55.8697,1385
10,41,68.0641,54.7308,1484
10,42,65.6889,64.9984,363
10,43,65.0011,65.9539,330
10,44,65.9221,64.2365,363
10,45,62.8086,75.5743,1152
10,46,69.2004,75.3514,809
10,47,62.2274,86.8104,1237
10,48,65.2668,87.6314,1531
10,49,64.2081,97.6743,1713
10,50,66.6225,97.5362,1631
10,51,65.8687,108.313,1495
10,52,65.8943,108.595,1495
10,53,67.8484,120.292,1596
10,54,66.9987,118.922,1737
10,55,66.3935,3.77053,154
10,56,66.1099,4.80979,145
10,57,64.4168,14.2562,602
10,58,64.465,14.8469,602
10,59,64.0165,24.0444,1411
10,60,65.6457,24.8821,1463
10,61,65.9495,36.078,1361
10,62,65.4326,36.4152,1361
10,63,65.2628,35.2287,1484
10,64,67.6496,46.5469,1623
10,65,65.5123,47.109,1581
10,66,65.5032,57.0023,1140
10,67,66.8248,56.5388,1283
10,68,63.0389,68.6571,698
10,69,65.2615,67.5177,503
10,70,66.7153,78.7799,993
10,71,66.2289,79.7592,973
10,72,64.0109,110.228,1585
10,73,65.6453,109.793,1555
10,74,66.2005,120.578,1683
10,75,63.5381,121.293,1843
10,76,67.9972,4.52453,145
10,77,68.754,5.81382,152
10,78,67.6181,15.7786,854
10,79,66.6614,16.7675,842
10,80,67.9623,26.4945,1740
10,81,65.9924,27.7697,1724
10,82,67.8449,36.9846,1431
10,83,69.3972,37.5712,1654
10,84,64.183,38.3312,1530
10,85,68.0065,48.4643,1832
10,86,68.2931,47.6362,1736
10,87,64.56,59.5627,913
10,88,65.4372,58.8343,1051
10,89,65.4787,69.667,672
10,90,68.4029,70.2969,618
10,91,67.6072,81.0429,957
10,92,65.5462,90.6651,1633
10,93,66.4404,91.3548,1707
10,94,67.2198,103.018,1324
10,95,64.8798,113.475,1405
10,96,67.0311,113.066,1300
10,97,65.9245,122.615,1843
10,98,65.7468,7.85487,145
10,99,65.2857,8.5204,140
11,0,67.4308,115.2,1604
11,1,67.0041,11.8473,511
11,2,68.635,10.4724,463
11,3,68.0051,21.5847,1474
11,4,67.4331,32.3242,1761
11,5,66.671,32.4893,1909
11,6,67.197,43.8801,1430
11,7,68.1867,89.8014,1428
11,8,65.8723,89.7309,1589
11,9,67.7636,100.65,1261
11,10,65.2011,111.357,1658
11,11,65.5474,109.895,1555
11,12,65.9684,121.917,1879
11,13,68.2811,120.133,1534
11,14,68.2611,6.51452,177
11,15,66.1626,6.93483,155
11,16,67.4366,18.4752,936
11,17,67.4417,16.7075,931
11,18,65.2441,28.4826,1826
11,19,65.7692,28.0166,1826
11,20,65.6122,39.1129,1350
11,21,66.7175,38.8074,1350
11,22,65.9848,49.0468,1802
11,23,64.8076,49.4267,1757
11,24,65.3056,59.0069,1085
11,25,66.2661,59.5142,1193
11,26,65.2905,70.5926,714
11,27,67.89,71.5725,709
11,28,64.6048,81.4447,1009
11,29,70.112,81.5436,1009
11,30,64.7202,90.9623,1657
11,31,65.307,90.6605,1633
11,32,68.8801,100.743,1216
11,33,68.0131,103.955,1314
11,34,68.4427,112.705,1267
11,35,65.5312,112.921,1657
11,36,65.9312,125.09,2053
11,37,67.8259,124.373,1884
11,38,68.1353,43.9347,1569
11,39,67.9934,44.4292,1505
11,40,67.0048,56.1045,1372
11,41,69.3042,54.6687,1479
11,42,66.8801,64.8563,330
11,43,65.9958,66.0731,330
11,44,66.8827,64.0808,330
11,45,63.3031,75.5516,1121
11,46,70.6258,75.0923,761
11,47,62.6353,86.7853,1237
11,48,66.131,87.7516,1466
11,49,65.0667,97.7262,1670
11,50,67.8661,97.5979,1592
11,51,66.9975,108.273,1500
11,52,67.0454,108.693,1404
11,53,69.2509,120.479,1483
11,54,68.1021,119.011,1523
11,55,67.3282,3.83743,146
11,56,67.0957,4.96127,145
11,57,65.303,14.2715,663
11,58,65.1405,14.7839,663
11,59,64.754,23.9436,1324
11,60,66.6054,24.8856,1511
11,61,67.0152,36.116,1431
11,62,66.3551,36.3811,1371
11,63,66.0277,35.1263,1472
11,64,68.7775,46.4935,1689
11,65,66.3956,47.1522,1620
11,66,66.524,56.8408,1283
11,67,67.9234,56.4167,1372
11,68,63.7549,68.7101,698
11,69,66.2456,67.4746,590
11,70,67.9752,78.7413,1000
11,71,67.2685,79.8091,979
11,72,64.8048,110.24,1585
11,73,66.4768,109.773,1541
11,74,67.3128,120.526,1596
11,75,64.3425,121.381,1859
11,76,69.2763,4.40639,152
11,77,69.988,5.92908,179
11,78,68.7543,15.8175,925
11,79,67.7269,16.8953,931
11,80,69.173,26.3515,1859
11,81,66.7929,27.883,1766
11,82,68.9355,36.9133,1556
11,83,70.5614,37.5417,1681
11,84,64.8663,38.442,1530
11,85,69.1896,48.5397,1855
11,86,69.5844,47.5748,1793
11,87,65.4402,59.5755,1085
11,88,66.2636,58.7904,1220
11,89,66.386,69.6815,609
11,90,69.458,70.388,569
11,91,68.7705,81.1383,965
11,92,66.4149,90.6184,1613
11,93,67.3749,91.3865,1686
11,94,68.4122,103.211,1314
11,95,65.6012,113.565,1394
11,96,68.217,113.062,1271
11,97,66.8578,122.604,1715
11,98,66.7452,7.85673,154
11,99,66.0162,8.49476,158
12,0,68.553,115.201,1601
12,1,68.1088,11.8704,572
12,2,69.8905,10.4341,532
12,3,69.1405,21.4411,1495
12,4,68.2281,32.258,1668
12,5,67.5643,32.3833,1761
12,6,68.1672,43.8871,1569
12,7,69.3931,89.8238,1420
12,8,66.7883,89.732,1517
12,9,68.8992,100.66,1216
12,10,65.9167,111.39,1658
12,11,66.4586,109.741,1541
12,12,66.92,121.886,1808
12,13,69.4412,119.949,1477
12,14,69.2816,6.51875,181
12,15,67.258,7.04586,152
12,16,68.4561,18.66,1091
12,17,68.5637,16.7912,995
12,18,66.1761,28.5475,1859
12,19,66.5597,28.0284,1859
12,20,66.5361,39.2647,1350
12,21,67.5659,38.7678,1380
12,22,67.0009,49.031,2003
12,23,65.3627,49.4195,1802
12,24,65.9973,58.9027,1051
12,25,67.3061,59.3718,1223
12,26,65.8935,70.5814,714
12,27,68.7538,71.7035,669
12,28,65.3836,81.4733,1000
12,29,71.334,81.6666,1043
12,30,65.5307,90.7373,1633
12,31,66.0844,90.5679,1613
12,32,70.0229,100.509,1145
12,33,69.1361,104.252,1314
12,34,69.7183,112.489,1242
12,35,66.3953,112.825,1468
12,36,66.7294,125.149,2018
12,37,69.0856,124.344,1975
12,38,69.4931,43.9399,1652
12,39,68.9084,44.5187,1595
12,40,68.1017,56.3123,1441
12,41,70.5131,54.6419,1489
12,42,68.0605,64.7105,332
12,43,66.9138,66.2128,330
12,44,67.8525,63.8957,387
12,45,63.8766,75.5248,1121
12,46,72.1031,74.8189,604
12,47,63.0539,86.7642,1317
12,48,67.003,87.911,1373
12,49,65.9245,97.7932,1670
12,50,69.03,97.6348,1557
12,51,68.2158,108.183,1332
12,52,68.1607,108.736,1332
12,53,70.6177,120.642,1501
12,54,69.2889,119.112,1477
12,55,68.2416,3.91242,149
12,56,67.9855,5.108,152
12,57,66.1594,14.2709,731
12,58,65.8647,14.7501,663
12,59,65.4745,23.8704,1385
12,60,67.6218,24.862,1574
12,61,68.1389,36.1213,1556
12,62,67.2838,36.3392,1431
12,63,66.8778,34.9709,1648
12,64,69.9876,46.4323,1763
12,65,67.3281,47.1813,1686
12,66,67.5477,56.6922,1372
12,67,69.037,56.2734,1508
12,68,64.5643,68.8051,654
12,69,67.1615,67.4108,330
12,70,69.1842,78.6527,1023
12,71,68.3689,79.8369,989
12,72,65.6474,110.218,1611
12,73,67.4004,109.748,1484
12,74,68.462,120.459,1534
12,75,65.2448,121.466,1879
12,76,70.6251,4.2603,168
12,77,71.2317,6.09634,248
12,78,69.8912,15.8668,963
12,79,68.7067,16.9959,995
12,80,70.3201,26.166,1911
12,81,67.5965,28.0148,1857
12,82,69.9373,36.8362,1687
12,83,71.7415,37.5344,1675
12,84,65.5574,38.5709,1386
12,85,70.3213,48.5679,1931
12,86,70.9117,47.5171,1957
12,87,66.3522,59.6061,1193
12,88,67.1785,58.7732,1327
12,89,67.2656,69.6728,589
12,90,70.5459,70.5046,420
12,91,69.8629,81.2606,981
12,92,67.3522,90.5474,1577
12,93,68.3696,91.419,1674
12,94,69.5053,103.444,1284
12,95,66.2618,113.647,1338
12,96,69.4758,113.081,1349
12,97,67.7167,122.633,1671
12,98,67.755,7.90187,152
12,99,66.7738,8.47487,158
13,0,69.7745,115.165,1616
13,1,69.2409,11.9238,643
13,2,71.0514,10.372,696
13,3,70.2184,21.3036,1550
13,4,69.0468,32.1845,1580
13,5,68.3926,32.2858,1668
13,6,69.1804,43.9155,1652
13,7,70.5924,89.861,1432
13,8,67.7182,89.7185,1466
13,9,69.9968,100.722,1168
13,10,66.6645,111.433,1551
13,11,67.2826,109.595,1484
13,12,67.8077,121.874,1723
13,13,70.5439,119.729,1449
13,14,70.3384,6.5028,219
13,15,68.3334,7.15416,177
13,16,69.4585,18.8306,1181
13,17,69.7486,16.8671,1024
13,18,67.1744,28.6097,1857
13,19,67.3254,28.0313,1857
13,20,67.4479,39.457,1350
13,21,68.4995,38.7076,1444
13,22,67.9741,49.0548,2003
13,23,65.921,49.4213,1802
13,24,66.676,58.7737,1220
13,25,68.4141,59.2071,1243
13,26,66.4332,70.573,689
13,27,69.6329,71.8403,535
13,28,66.2234,81.5227,995
13,29,72.471,81.8381,1043
13,30,66.2509,90.5578,1613
13,31,66.8043,90.5075,1613
13,32,71.0842,100.316,1110
13,33,70.2749,104.505,1242
13,34,71.0365,112.311,1339
13,35,67.1805,112.706,1401
13,36,67.4261,125.228,2029
13,37,70.2736,124.346,2013
13,38,70.8694,43.936,1726
13,39,69.763,44.5796,1679
13,40,69.1171,56.5085,1508
13,41,71.6813,54.5873,1553
13,42,69.2364,64.5833,398
13,43,67.931,66.3516,330
13,44,68.8039,63.6931,381
13,45,64.4357,75.5188,1101
13,46,73.4929,74.6167,535
13,47,63.5392,86.7388,1317
13,48,67.9476,88.0757,1372
13,49,66.8162,97.8319,1631
13,50,70.2353,97.6346,1526
13,51,69.521,108.112,1352
13,52,69.3325,108.792,1352
13,53,71.892,120.798,1485
13,54,70.4828,119.179,1449
13,55,69.1844,4.00457,152
13,56,68.9256,5.28327,152
13,57,66.9695,14.2436,731
13,58,66.5781,14.7432,731
13,59,66.2749,23.8084,1428
13,60,68.6974,24.8635,1643
13,61,69.1643,36.1201,1687
13,62,68.2354,36.3037,1556
13,63,67.6578,34.8463,1697
13,64,71.1015,46.359,2042
13,65,68.2172,47.2486,1736
13,66,68.5005,56.5812,1441
13,67,70.0482,56.115,1552
13,68,65.4151,68.9065,523
13,69,68.1134,67.3342,330
13,70,70.4845,78.5935,939
13,71,69.5676,79.8233,1016
13,72,66.4894,110.191,1604
13,73,68.3176,109.707,1454
13,74,69.5122,120.376,1483
13,75,66.1866,121.507,1808
13,76,72.0384,4.09425,194
13,77,72.4379,6.24376,257
13,78,71.0408,15.8784,1050
13,79,69.6786,17.1328,1108
13,80,71.4475,25.9781,1998
13,81,68.4592,28.1693,1865
13,82,71.031,36.7162,1782
13,83,72.8347,37.578,1705
13,84,66.206,38.7048,1350
13,85,71.5021,48.5457,2026
13,86,72.2373,47.4684,1933
13,87,67.2035,59.6103,1223
13,88,68.06,58.7774,1405
13,89,68.1531,69.6677,572
13,90,71.5803,70.5899,330
13,91,70.9169,81.3741,1009
13,92,68.2274,90.4614,1544
13,93,69.3019,91.4221,1663
13,94,70.4988,103.677,1227
13,95,66.9612,113.72,1338
13,96,70.8183,113.051,1432
13,97,68.571,122.664,1667
13,98,68.8072,7.97942,177
13,99,67.5523,8.43164,208
14,0,70.9048,115.148,1650
14,1,70.3229,12.0223,800
14,2,72.1228,10.3309,754
14,3,71.3832,21.133,1611
14,4,69.9303,32.1481,1580
14,5,69.2772,32.1627,1580
14,6,70.1238,43.9563,1726
14,7,71.8142,89.9076,1428
14,8,68.5797,89.7185,1428
14,9,71.1662,100.759,1110
14,10,67.4455,111.448,1500
14,11,68.1441,109.42,1454
14,12,68.6341,121.88,1596
14,13,71.6328,119.483,1439
14,14,71.4057,6.44742,248
14,15,69.4624,7.29238,241
14,16,70.4949,18.9725,1254
14,17,70.9673,16.9571,1090
14,18,68.1911,28.7054,1865
14,19,68.132,28.0114,1865
14,20,68.3619,39.6379,1358
14,21,69.3769,38.6666,1541
14,22,68.8784,49.0812,2009
14,23,66.4637,49.4477,1865
14,24,67.3443,58.6369,1327
14,25,69.4425,59.0112,1212
14,26,66.955,70.5685,689
14,27,70.4614,71.9984,527
14,28,67.0546,81.6015,957
14,29,73.661,82.0173,1035
14,30,66.9844,90.397,1613
14,31,67.5656,90.4486,1577
14,32,72.1683,100.157,1096
14,33,71.3871,104.762,1192
14,34,72.364,112.067,1385
14,35,67.9696,112.555,1401
14,36,68.1506,125.284,2063
14,37,71.5359,124.372,2009
14,38,72.2641,43.9165,1874
14,39,70.6457,44.6493,1764
14,40,70.1227,56.6682,1552
14,41,72.9021,54.4896,1611
14,42,70.3404,64.4743,364
14,43,68.892,66.4479,330
14,44,69.7152,63.5139,389
14,45,64.9723,75.5258,1101
14,46,74.9208,74.3626,459
14,47,64.0951,86.7141,1435
14,48,68.8985,88.2166,1272
14,49,67.6807,97.8333,1592
14,50,71.3494,97.6899,1487
14,51,70.8663,108.044,1386
14,52,70.4951,108.798,1386
14,53,73.1817,120.984,1490
14,54,71.6192,119.246,1439
14,55,70.1405,4.06679,168
14,56,69.8917,5.48568,179
14,57,67.793,14.2533,788
14,58,67.2188,14.7384,788
14,59,67.029,23.7221,1500
14,60,69.7073,24.9081,1743
14,61,70.1151,36.0793,1753
14,62,69.2592,36.2752,1687
14,63,68.4661,34.7154,1844
14,64,72.2884,46.268,2039
14,65,69.0216,47.3456,1793
14,66,69.4439,56.4661,1508
14,67,70.9954,55.941,1518
14,68,66.1911,68.9699,525
14,69,69.1036,67.2341,330
14,70,71.7825,78.5778,867
14,71,70.6979,79.8318,1016
14,72,67.3516,110.142,1542
14,73,69.1765,109.693,1503
14,74,70.6201,120.335,1501
14,75,67.2218,121.595,1723
14,76,73.4624,3.94744,191
14,77,73.5734,6.38486,264
14,78,72.1488,15.9059,1213
14,79,70.5688,17.2179,1172
14,80,72.53,25.8052,2034
14,81,69.3615,28.3281,1716
14,82,72.0619,36.64,1862
14,83,73.8932,37.664,1874
14,84,66.8654,38.8712,1350
14,85,72.6508,48.495,1946
14,86,73.5021,47.4757,1902
14,87,67.9719,59.633,1223
14,88,68.968,58.8224,1405
14,89,68.9521,69.67,572
14,90,72.5145,70.6868,330
14,91,72.007,81.4816,1043
14,92,69.0209,90.346,1533
14,93,70.2809,91.3964,1634
14,94,71.5707,103.954,1162
14,95,67.718,113.825,1300
14,96,72.2594,112.99,1385
14,97,69.4634,122.686,1770
14,98,69.766,8.01736,336
14,99,68.403,8.3483,272
15,0,72.0168,115.109,1764
15,1,71.4728,12.1708,877
15,2,73.1727,10.2954,634
15,3,72.5129,20.9716,1559
15,4,70.8458,32.1276,1504
15,5,70.0924,32.0204,1504
15,6,71.0857,43.9603,1797
15,7,73.1154,90.0085,1421
15,8,69.4691,89.7207,1420
15,9,72.3125,100.85,1096
15,10,68.3044,111.498,1447
15,11,68.9301,109.293,1454
15,12,69.5122,121.881,1519
15,13,72.7233,119.292,1439
15,14,72.4054,6.4283,257
15,15,70.5489,7.47011,290
15,16,71.5632,19.1607,1410
15,17,72.1444,17.0695,1323
15,18,69.2364,28.7567,1716
15,19,68.9093,27.9822,1884
15,20,69.2142,39.7964,1439
15,21,70.3252,38.6641,1528
15,22,69.8466,49.0799,2014
15,23,66.9657,49.4825,1865
15,24,68.0504,58.5092,1405
15,25,70.5223,58.7506,1362
15,26,67.4978,70.5565,678
15,27,71.358,72.1255,539
15,28,67.971,81.6488,957
15,29,74.8776,82.1495,980
15,30,67.6511,90.2377,1577
15,31,68.289,90.3764,1544
15,32,73.1681,100.013,1084
15,33,72.5586,105.066,1050
15,34,73.5951,111.801,1297
15,35,68.6711,112.448,1267
15,36,68.9484,125.338,2063
15,37,72.7138,124.412,2018
15,38,73.6378,43.8617,2008
15,39,71.5541,44.7301,1831
15,40,71.1752,56.8241,1624
15,41,74.1714,54.3974,1677
15,42,71.3614,64.398,385
15,43,69.8525,66.5616,330
15,44,70.6222,63.349,476
15,45,65.5793,75.5184,1071
15,46,76.3122,74.1028,330
15,47,64.7432,86.6953,1435
15,48,69.9541,88.3252,1284
15,49,68.4767,97.8138,1566
15,50,72.4908,97.7515,1442
15,51,72.2259,108.035,1237
15,52,71.6858,108.783,1358
15,53,74.538,121.232,1614
15,54,72.7955,119.284,1439
15,55,71.1625,4.17158,183
15,56,70.906,5.66961,184
15,57,68.5821,14.2453,824
15,58,67.84,14.7644,788
15,59,67.8797,23.6582,1500
15,60,70.6698,24.9737,1865
15,61,71.1632,36.0749,1782
15,62,70.2826,36.2862,1753
15,63,69.244,34.5659,1871
15,64,73.3916,46.166,1950
15,65,69.7436,47.4104,1793
15,66,70.321,56.3754,1552
15,67,71.8587,55.7412,1565
15,68,66.9944,69.0104,609
15,69,70.141,67.1046,316
15,70,73.0088,78.5946,747
15,71,71.8144,79.8238,953
15,72,68.1618,110.058,1505
15,73,69.9585,109.676,1503
15,74,71.686,120.31,1485
15,75,68.281,121.633,1596
15,76,74.8142,3.7453,185
15,77,74.756,6.51587,346
15,78,73.1877,15.9818,1352
15,79,71.4602,17.3228,1240
15,80,73.5938,25.5943,1915
15,81,70.3289,28.4998,1659
15,82,73.0917,36.5353,1876
15,83,75.0435,37.7312,1859
15,84,67.5701,39.0231,1350
15,85,73.7823,48.4848,1891
15,86,74.7483,47.4843,1892
15,87,68.6626,59.6349,1243
15,88,69.9621,58.9121,1395
15,89,69.7132,69.7073,513
15,90,73.3852,70.8022,310
15,91,73.0409,81.6,963
15,92,69.7227,90.2088,1533
15,93,71.2875,91.3348,1557
15,94,72.6973,104.216,1125
15,95,68.5491,113.974,1271
15,96,73.7247,112.873,1429
15,97,70.2812,122.709,1752
15,98,70.7497,8.05348,392
15,99,69.2283,8.29768,336
16,0,73.1871,115.035,1740
16,1,72.5371,12.2719,958
16,2,74.2552,10.2864,653
16,3,73.7139,20.8437,1621
16,4,71.7519,32.0873,1425
16,5,71.0037,31.853,1394
16,6,72.0185,43.9337,1874
16,7,74.3772,90.1677,1343
16,8,70.3632,89.741,1432
16,9,73.3736,100.957,1084
16,10,69.1659,111.538,1358
16,11,69.6874,109.205,1503
16,12,70.4409,121.877,1604
16,13,73.757,119.067,1439
16,14,73.4842,6.42835,264
16,15,71.7243,7.63764,322
16,16,72.6171,19.3423,1466
16,17,73.4036,17.2194,1390
16,18,70.3457,28.8405,1659
16,19,69.6401,27.9455,1896
16,20,70.0205,39.9478,1524
16,21,71.1961,38.6999,1548
16,22,70.8857,49.1183,2029
16,23,67.3985,49.5223,2003
16,24,68.737,58.3675,1405
16,25,71.5904,58.4607,1386
16,26,68.1376,70.543,618
16,27,72.1552,72.2684,452
16,28,68.9675,81.712,965
16,29,76.0942,82.3217,790
16,30,68.3784,90.0931,1544
16,31,68.9543,90.3146,1544
16,32,74.076,99.8864,1178
16,33,73.7233,105.415,1043
16,34,74.7963,111.523,1361
16,35,69.4257,112.344,1242
16,36,69.8096,125.407,2098
16,37,73.9253,124.403,2026
16,38,75.025,43.7399,1923
16,39,72.3883,44.8363,1879
16,40,72.2018,56.9461,1648
16,41,75.4695,54.3182,1592
16,42,72.314,64.3719,406
16,43,70.7737,66.7129,330
16,44,71.5005,63.2046,508
16,45,66.267,75.4841,1031
16,46,77.6378,73.8821,317
16,47,65.4266,86.6683,1496
16,48,70.9567,88.4774,1322
16,49,69.2834,97.8228,1557
16,50,73.6708,97.871,1368
16,51,73.5256,108.048,1136
16,52,72.9706,108.713,1237
16,53,75.9036,121.46,1654
16,54,74.0201,119.372,1439
16,55,72.1187,4.31583,194
16,56,72.0064,5.92017,198
16,57,69.4602,14.2298,783
16,58,68.4339,14.7949,824
16,59,68.6703,23.5949,1597
16,60,71.5782,25.027,1998
16,61,72.1373,36.0801,1862
16,62,71.2782,36.304,1782
16,63,70.0933,34.4066,1871
16,64,74.4535,46.1086,1934
16,65,70.3811,47.4955,1957
16,66,71.2409,56.2631,1624
16,67,72.7108,55.5341,1661
16,68,67.753,69.0716,589
16,69,71.2771,66.991,357
16,70,74.1881,78.5845,680
16,71,72.8823,79.7808,872
16,72,69.0144,109.972,1503
16,73,70.7908,109.682,1477
16,74,72.792,120.309,1485
16,75,69.2877,121.633,1519
16,76,76.2155,3.55371,219
16,77,75.9787,6.65014,341
16,78,74.2129,16.0486,1432
16,79,72.4429,17.4184,1323
16,80,74.6507,25.4114,1791
16,81,71.3568,28.6483,1613
16,82,74.0447,36.4133,1776
16,83,76.1927,37.8498,1683
16,84,68.3078,39.2096,1358
16,85,74.9153,48.4223,1870
16,86,76.0682,47.4366,2021
16,87,69.3608,59.6252,1212
16,88,70.8857,58.9911,1362
16,89,70.5506,69.7187,330
16,90,74.1953,70.8762,320
16,91,74.1747,81.7026,842
16,92,70.424,90.0364,1540
16,93,72.24,91.2846,1460
16,94,73.8093,104.422,1108
16,95,69.4429,114.176,1486
16,96,75.2272,112.706,1510
16,97,71.1718,122.753,1751
16,98,71.815,8.11436,443
16,99,69.995,8.26474,336
17,0,74.3993,115.011,1737
17,1,73.5722,12.3281,1029
17,2,75.3613,10.2721,852
17,3,74.8313,20.7801,1681
17,4,72.601,32.0178,1347
17,5,71.8163,31.6695,1394
17,6,73.031,43.9461,2008
17,7,75.6934,90.3622,1263
17,8,71.3241,89.7513,1428
17,9,74.3957,101.01,1079
17,10,69.9636,111.609,1358
17,11,70.3857,109.104,1477
17,12,71.2736,121.906,1598
17,13,74.7493,118.893,1455
17,14,74.4999,6.47157,346
17,15,72.9137,7.84302,359
